,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1997,RAWA BARAT,-6.2361199,106.813017514665,KANAWA Coffee & Munch,-6.235347168131907,106.81369096229062,Coffee Shop
1998,RAWA BARAT,-6.2361199,106.813017514665,Legend of Noodles (취강해물짬뽕),-6.233139442479016,106.81212429574738,Korean Restaurant
1999,RAWA BARAT,-6.2361199,106.813017514665,Sate Padang Ajo Ramon,-6.239600448823912,106.81259564816104,Padangnese Restaurant
2000,RAWA BARAT,-6.2361199,106.813017514665,Bradley's Tea House,-6.233565292786006,106.81217193603516,Tea Room
2001,RAWA BARAT,-6.2361199,106.813017514665,Gastromaquia,-6.235616932816496,106.81097454571169,Restaurant
2002,RAWA BARAT,-6.2361199,106.813017514665,Selasih by Dapur Mamih,-6.23893682596646,106.81055421052868,Indonesian Restaurant
2003,RAWA BARAT,-6.2361199,106.813017514665,Q Smokehouse,-6.234527469335003,106.81316366164876,Steakhouse
2004,RAWA BARAT,-6.2361199,106.813017514665,Pison Coffee,-6.23346617946353,106.8119317246868,Coffee Shop
2005,RAWA BARAT,-6.2361199,106.813017514665,RM Akoen,-6.2361973417510175,106.81383328420117,Chinese Restaurant
2006,RAWA BARAT,-6.2361199,106.813017514665,GIOI,-6.232741776725516,106.81144906363897,Asian Restaurant
2007,RAWA BARAT,-6.2361199,106.813017514665,Nitro Coffee,-6.237842735873456,106.81121972455898,Coffee Shop
2008,RAWA BARAT,-6.2361199,106.813017514665,Indoguna Meatshop,-6.239589045834087,106.81157320887593,Butcher
2009,RAWA BARAT,-6.2361199,106.813017514665,MAXIMUM MIXED MARTIAL ARTS,-6.238902568817139,106.81270599365234,Martial Arts Dojo
2010,RAWA BARAT,-6.2361199,106.813017514665,Kantin You 'Q',-6.233415977135631,106.81526720523834,Indonesian Restaurant
2011,RAWA BARAT,-6.2361199,106.813017514665,Loobie Lobsters,-6.233140273728971,106.8130068815212,Seafood Restaurant
2012,RAWA BARAT,-6.2361199,106.813017514665,Monty's,-6.232552157633457,106.81126472892288,Modern European Restaurant
2013,RAWA BARAT,-6.2361199,106.813017514665,Bubur Kwang Tung,-6.239091423963584,106.80997492473374,Chinese Restaurant
2014,RAWA BARAT,-6.2361199,106.813017514665,Mu Gung Hwa (무궁화) Korean Supermarket,-6.235556662447073,106.81585655238571,Grocery Store
2015,RAWA BARAT,-6.2361199,106.813017514665,Total Buah Segar,-6.239089211700227,106.81067768857295,Farmers Market
2016,RAWA BARAT,-6.2361199,106.813017514665,Seafood 68 Santa,-6.238998764229403,106.81124944914323,Seafood Restaurant
2017,RAWA BARAT,-6.2361199,106.813017514665,Ketoprak Ciragil,-6.237317488781408,106.8092749907369,Betawinese Restaurant
2018,RAWA BARAT,-6.2361199,106.813017514665,Kopi Tuku,-6.240110524849689,106.81216508162366,Coffee Shop
2019,RAWA BARAT,-6.2361199,106.813017514665,Koko Bogana,-6.239655583503537,106.81104020714298,Asian Restaurant
2020,RAWA BARAT,-6.2361199,106.813017514665,Bebek Goreng H. Slamet,-6.238934847415187,106.81559824915377,Indonesian Restaurant
2021,RAWA BARAT,-6.2361199,106.813017514665,HAN GANG,-6.238729858953432,106.81407461592354,Korean Restaurant
2022,RAWA BARAT,-6.2361199,106.813017514665,Cacaoté,-6.232442288473725,106.81108408574852,French Restaurant
2023,RAWA BARAT,-6.2361199,106.813017514665,Dapoer Ciragil,-6.237380838803778,106.80893168380567,Indonesian Restaurant
2024,RAWA BARAT,-6.2361199,106.813017514665,Snapy,-6.239175141362165,106.81021416215704,Paper / Office Supplies Store
2025,RAWA BARAT,-6.2361199,106.813017514665,Shabu Ghin,-6.239084881370191,106.81023769209455,Japanese Restaurant
2026,RAWA BARAT,-6.2361199,106.813017514665,Yoshinoya,-6.239012234593635,106.81149805136617,Japanese Restaurant
2027,RAWA BARAT,-6.2361199,106.813017514665,Pasar Santa,-6.239850492228473,106.81228067219219,Market
2028,RAWA BARAT,-6.2361199,106.813017514665,"Santa 88 - Bakery,cake & bakmi 88",-6.239570312847192,106.81265680630769,Bakery
2029,RAWA BARAT,-6.2361199,106.813017514665,Bubur Ayam Khas Radio Dalam,-6.240143406070165,106.81457393620882,Food Truck
2030,RAWA BARAT,-6.2361199,106.813017514665,Obscura,-6.239354024957815,106.81605074160605,Art Gallery
2031,RAWA BARAT,-6.2361199,106.813017514665,Chickenerie Roasted,-6.239804077110554,106.81230180854793,New American Restaurant
2032,RAWA BARAT,-6.2361199,106.813017514665,Pho 24,-6.238911248905463,106.8120441175454,Vietnamese Restaurant
2033,RAWA BARAT,-6.2361199,106.813017514665,Shell Tendean,-6.238869107948402,106.81644346975735,Gas Station
2034,RAWA BARAT,-6.2361199,106.813017514665,Santa Swalayan,-6.23889692713151,106.81240877463028,Grocery Store
2035,RAWA BARAT,-6.2361199,106.813017514665,Papricano Mexican Cantina,-6.239723216870892,106.81209661211096,Taco Place
2036,RAWA BARAT,-6.2361199,106.813017514665,A Bunch of Caffeine Dealers (abcd),-6.239822942509034,106.81222004122662,School
2037,RAWA BARAT,-6.2361199,106.813017514665,TYPOLOGY,-6.240167299907423,106.81465063721917,Café
2038,RAWA BARAT,-6.2361199,106.813017514665,GayoBies Kopi,-6.239858680105666,106.81216574636751,Coffee Shop
2039,SENAYAN,-6.2269109,106.80991973444,Cork&Screw,-6.225699671971304,106.80891906994584,Winery
2040,SENAYAN,-6.2269109,106.80991973444,Hard Rock Cafe Jakarta,-6.225092,106.810194,American Restaurant
2041,SENAYAN,-6.2269109,106.80991973444,Pacific Place,-6.224837747752784,106.80977486565189,Shopping Mall
2042,SENAYAN,-6.2269109,106.80991973444,Beer Hall,-6.228390696908941,106.81040505527591,Beer Bar
2043,SENAYAN,-6.2269109,106.80991973444,THE GOODS DEPT •,-6.2249469958805,106.81033945688105,Department Store
2044,SENAYAN,-6.2269109,106.80991973444,Shaburi,-6.224867911410946,106.8091584258245,Shabu-Shabu Restaurant
2045,SENAYAN,-6.2269109,106.80991973444,KidZania,-6.225082551449545,106.80979791016414,Playground
2046,SENAYAN,-6.2269109,106.80991973444,GROM - IL GELATO COME UNA VOLTA,-6.224900756346386,106.80923348905914,Ice Cream Shop
2047,SENAYAN,-6.2269109,106.80991973444,Liberica Coffee,-6.226680749643289,106.80880782129415,Coffee Shop
2048,SENAYAN,-6.2269109,106.80991973444,POTATO HEAD,-6.224947487976114,106.80907200916118,Restaurant
2049,SENAYAN,-6.2269109,106.80991973444,Gahyo Korean Grill & Cuisine,-6.226629776493058,106.80987280484526,Korean Restaurant
2050,SENAYAN,-6.2269109,106.80991973444,TWG Tea Salon & Boutique,-6.224745775550091,106.80903702352578,Tea Room
2051,SENAYAN,-6.2269109,106.80991973444,Beautika,-6.228909055002636,106.80981413090194,Manadonese Restaurant
2052,SENAYAN,-6.2269109,106.80991973444,The Ritz-Carlton Jakarta Pacific Place,-6.2244397042589545,106.809873638932,Hotel
2053,SENAYAN,-6.2269109,106.80991973444,Benedict,-6.225326654612473,106.81061566268677,Café
2054,SENAYAN,-6.2269109,106.80991973444,Beer Garden,-6.229336903638116,106.8097304872789,Beer Garden
2055,SENAYAN,-6.2269109,106.80991973444,MARCO KITCHEN,-6.225123379341148,106.80951718156327,Padangnese Restaurant
2056,SENAYAN,-6.2269109,106.80991973444,(ak.'sa.ra) (ak.'sa.ra),-6.225409329694899,106.8102472786245,Bookstore
2057,SENAYAN,-6.2269109,106.80991973444,Kem Chicks,-6.224627609736245,106.8097472190857,Grocery Store
2058,SENAYAN,-6.2269109,106.80991973444,PAUL Patisserie,-6.225722059772685,106.80980740674315,Bakery
2059,SENAYAN,-6.2269109,106.80991973444,Genki Sushi,-6.225542125727104,106.80914031948686,Sushi Restaurant
2060,SENAYAN,-6.2269109,106.80991973444,Fish & Co.,-6.225399899051499,106.8092396230618,Fish & Chips Shop
2061,SENAYAN,-6.2269109,106.80991973444,Sop Buntut Bogor Cafe,-6.225645702853573,106.80974556266051,Indonesian Restaurant
2062,SENAYAN,-6.2269109,106.80991973444,FABLE,-6.226227873323522,106.80745149074416,Bar
2063,SENAYAN,-6.2269109,106.80991973444,Crystal Jade Gourmet & Teochew Restaurant,-6.225374172207719,106.81023575634508,Chinese Restaurant
2064,SENAYAN,-6.2269109,106.80991973444,Wilshire's,-6.2279562957091406,106.809861282585,American Restaurant
2065,SENAYAN,-6.2269109,106.80991973444,Korean Cultural Center (한국문화원),-6.226624038580944,106.80827936975005,Art Gallery
2066,SENAYAN,-6.2269109,106.80991973444,The Foundry no. 8,-6.227897839087545,106.80973802232329,Nightclub
2067,SENAYAN,-6.2269109,106.80991973444,Galeries Lafayette,-6.225166365860922,106.80980367129257,Department Store
2068,SENAYAN,-6.2269109,106.80991973444,Louis Vuitton,-6.225026346509258,106.81004563881984,Boutique
2069,SENAYAN,-6.2269109,106.80991973444,Odysseia,-6.225790749959651,106.80994140573344,Café
2070,SENAYAN,-6.2269109,106.80991973444,Empirica,-6.228292131908086,106.8091892922047,Nightclub
2071,SENAYAN,-6.2269109,106.80991973444,de Burse,-6.226514534053056,106.80895640609953,Pub
2072,SENAYAN,-6.2269109,106.80991973444,Grand Chuan Tin,-6.225524954803758,106.80964536557592,Chinese Restaurant
2073,SENAYAN,-6.2269109,106.80991973444,8 Lounge,-6.224222317400246,106.80973649024962,Lounge
2074,SENAYAN,-6.2269109,106.80991973444,Ippudo,-6.224738999954091,106.80907168130447,Japanese Restaurant
2075,SENAYAN,-6.2269109,106.80991973444,Kintan,-6.224737224994831,106.8091037655454,Japanese Restaurant
2076,SENAYAN,-6.2269109,106.80991973444,THE GOODS DINER •,-6.226378628228285,106.80691478447336,Lounge
2077,SENAYAN,-6.2269109,106.80991973444,CHAMBER Food and Spirits,-6.225299894649307,106.80896830920896,Restaurant
2078,SENAYAN,-6.2269109,106.80991973444,Soto Ambengan Cak Di,-6.230470646713261,106.80895060057547,Indonesian Restaurant
2079,SENAYAN,-6.2269109,106.80991973444,Mr. Fox,-6.226240326591851,106.80690517019399,Restaurant
2080,SENAYAN,-6.2269109,106.80991973444,Tanamera Coffee,-6.223594138173602,106.80968408899068,Coffee Shop
2081,SENAYAN,-6.2269109,106.80991973444,The Dutch,-6.23045821976702,106.8098350374475,Gastropub
2082,SENAYAN,-6.2269109,106.80991973444,Fitness First Platinum,-6.224753741525728,106.81051229121378,Gym / Fitness Center
2083,SENAYAN,-6.2269109,106.80991973444,M Pacific Place Jakarta,-6.22880311880493,106.80975758226926,Shopping Mall
2084,SENAYAN,-6.2269109,106.80991973444,CHAMBER,-6.225353610252115,106.80894918233923,Restaurant
2085,SENAYAN,-6.2269109,106.80991973444,Batik Kuring - S C B D,-6.226611353811903,106.81287149312428,Asian Restaurant
2086,SENAYAN,-6.2269109,106.80991973444,Pancious Pancake,-6.2247609295152735,106.80903375148772,Dessert Shop
2087,SENAYAN,-6.2269109,106.80991973444,Liberica Coffee,-6.224960041988434,106.80945471859503,Coffee Shop
2088,SENAYAN,-6.2269109,106.80991973444,Raja's Coffee Company,-6.224384195029704,106.80810414479821,Café
2089,SENAYAN,-6.2269109,106.80991973444,Grand Lucky Superstore,-6.227146666488368,106.80585733285919,Supermarket
2090,SENAYAN,-6.2269109,106.80991973444,Sour Sally,-6.22476740059362,106.80997650521408,Frozen Yogurt Shop
2091,SENAYAN,-6.2269109,106.80991973444,THE GOODS CAFE •,-6.224826816343831,106.81024776687374,Café
2092,SENAYAN,-6.2269109,106.80991973444,Vong Kitchen,-6.2254634,106.8087,New American Restaurant
2093,SENAYAN,-6.2269109,106.80991973444,Anomali Coffee,-6.2305710760126365,106.8080926226285,Coffee Shop
2094,SENAYAN,-6.2269109,106.80991973444,Amuz Gourmet Restaurant,-6.226100844726886,106.8069404086343,French Restaurant
2095,SENAYAN,-6.2269109,106.80991973444,Pand'Or,-6.225746866101825,106.80691228115097,Bakery
2096,SENAYAN,-6.2269109,106.80991973444,Caribou Coffee,-6.230994924587812,106.80843561887741,Coffee Shop
2097,SENAYAN,-6.2269109,106.80991973444,Bistecca,-6.229683414881422,106.80990521121231,Steakhouse
2098,SENAYAN,-6.2269109,106.80991973444,Kila Kila by Akasya,-6.223552922785811,106.81075737365303,Indonesian Restaurant
2099,SENAYAN,-6.2269109,106.80991973444,Colette & Lola,-6.231252475042313,106.8091024687692,Dessert Shop
2100,SENAYAN,-6.2269109,106.80991973444,SAKE+,-6.231034266132831,106.80857680838166,Japanese Restaurant
2101,SENAYAN,-6.2269109,106.80991973444,Emilie French Restaurant,-6.231090615427044,106.80914999493844,French Restaurant
2102,SENAYAN,-6.2269109,106.80991973444,"Magal Korean BBQ, MapoGalmaegi",-6.231230349314374,106.80887378973505,Korean Restaurant
2103,SENAYAN,-6.2269109,106.80991973444,CGV Cinemas,-6.224222317400258,106.80994033813477,Multiplex
2104,SENAYAN,-6.2269109,106.80991973444,Vinoteca,-6.223497056650201,106.80976867675781,Wine Bar
2105,SENAYAN,-6.2269109,106.80991973444,The Papilion,-6.224183596630926,106.81048038334333,Department Store
2106,SENAYAN,-6.2269109,106.80991973444,Lucy in the Sky,-6.226547411289362,106.8071186542511,Restaurant
2107,SENAYAN,-6.2269109,106.80991973444,The Coffee Bean & Tea Leaf,-6.224199044843144,106.809107526696,Coffee Shop
2108,SENAYAN,-6.2269109,106.80991973444,KAFFEINE,-6.228011676489711,106.81013580262037,Coffee Shop
2109,SENAYAN,-6.2269109,106.80991973444,Bengawan Solo Coffee,-6.22379569355089,106.80976867675781,Coffee Shop
2110,SENAYAN,-6.2269109,106.80991973444,Yellowfin Sake Bar & Kitchen,-6.230754130375492,106.80776862387661,Japanese Restaurant
2111,SENAYAN,-6.2269109,106.80991973444,Branché,-6.231183854597696,106.80891645925075,Bistro
2112,SENAYAN,-6.2269109,106.80991973444,Flip Burger,-6.230896766791804,106.80847411789198,Burger Joint
2113,SENAYAN,-6.2269109,106.80991973444,@america,-6.223931743098628,106.80893441845816,Cultural Center
2114,SENAYAN,-6.2269109,106.80991973444,Food Court Plaza Mandiri,-6.225384573908705,106.81393135048333,Fast Food Restaurant
2115,SENAYAN,-6.2269109,106.80991973444,Branché Bistro,-6.230913217358022,106.80879030171099,Lounge
2116,SENAYAN,-6.2269109,106.80991973444,청담가든 (Cheongdam Garden),-6.231214527151934,106.80935593747556,Korean Restaurant
2117,SENAYAN,-6.2269109,106.80991973444,PEPeNERO,-6.225532053967729,106.80601507329426,Italian Restaurant
2118,SENAYAN,-6.2269109,106.80991973444,CYCLO Coffee & Apparel,-6.231147388945705,106.80982260072274,Coffee Shop
2119,SENAYAN,-6.2269109,106.80991973444,Roger's Salon,-6.230870479851065,106.80834526197721,Salon / Barbershop
2120,SENAYAN,-6.2269109,106.80991973444,Apotik Senopati,-6.230601557256716,106.8077723520472,Pharmacy
2121,SENAYAN,-6.2269109,106.80991973444,Bits & Bobs,-6.227997266412794,106.80968053178162,Restaurant
2122,SENAYAN,-6.2269109,106.80991973444,Hansol Korean Restaurant,-6.227475225882525,106.81289413686139,Korean Restaurant
2123,SENAYAN,-6.2269109,106.80991973444,Sederhana,-6.228851922137204,106.80939363826401,Indonesian Restaurant
2124,SENAYAN,-6.2269109,106.80991973444,Han Yang Garden,-6.2312616668656755,106.80935637772734,Korean Restaurant
2125,SENAYAN,-6.2269109,106.80991973444,William's - Casual Dining,-6.230914933674225,106.80955946445465,Bistro
2126,SENAYAN,-6.2269109,106.80991973444,Awfully Chocolate,-6.231140733389856,106.80927705240124,Dessert Shop
2127,SENAYAN,-6.2269109,106.80991973444,Level II Bar - Foundry 8,-6.228045058196903,106.8097599069433,Bar
2128,SENAYAN,-6.2269109,106.80991973444,"Soto Ayam Ambengan ""CAK DI""",-6.23038390988705,106.80897223724743,Indonesian Restaurant
2129,SENAYAN,-6.2269109,106.80991973444,Sakura Japanese Restaurant,-6.225400613960408,106.80592000162217,Japanese Restaurant
2130,SENAYAN,-6.2269109,106.80991973444,Arang 22(아랑22),-6.228955408886933,106.81015667164306,Korean Restaurant
2131,SENAYAN,-6.2269109,106.80991973444,Food Court,-6.227184513478311,106.8058000394587,Food Court
2132,SENAYAN,-6.2269109,106.80991973444,Pipiltin Cocoa,-6.230908146979235,106.8084888979451,Dessert Shop
2133,SENAYAN,-6.2269109,106.80991973444,Sari Kuring,-6.226645873031856,106.81281278842211,Seafood Restaurant
2134,GROGOL UTARA,-6.2165491,106.786664724573,Budget Resto,-6.213278045359562,106.7837245557212,Indonesian Restaurant
2135,GROGOL SELATAN,-6.22953755,106.780018347751,Sop Kaki Kambing & Sate Gg Mess,-6.229334079998697,106.77894215083853,Soup Place
2136,GROGOL SELATAN,-6.22953755,106.780018347751,My Futsal,-6.227891281000458,106.77706084030129,Soccer Field
2137,GROGOL SELATAN,-6.22953755,106.780018347751,Kimia Farma,-6.226569897819988,106.77833877682136,Pharmacy
2138,GROGOL SELATAN,-6.22953755,106.780018347751,Bakso Solo Rindu Malam + Cuci Mobil D'Clean,-6.229414,106.777961,Indonesian Meatball Place
2139,GROGOL SELATAN,-6.22953755,106.780018347751,Perlintasan Rel Kereta Api Rawa Simprug,-6.228525,106.784342,Light Rail Station
2140,CIPULIR,-6.23789855,106.772561811073,Nasi goreng Bang Jen,-6.238164246639467,106.77435547988426,Asian Restaurant
2141,CIPULIR,-6.23789855,106.772561811073,Warung Soto Betawi,-6.236380691115582,106.77198504748998,Asian Restaurant
2142,CIPULIR,-6.23789855,106.772561811073,"Alfa Midi , 24 hours",-6.235485061647244,106.77217483520508,Department Store
2143,CIPULIR,-6.23789855,106.772561811073,Tandike Outdoor Equipment,-6.2380639404042695,106.77218756259008,Hobby Shop
2144,CIPULIR,-6.23789855,106.772561811073,Tandike,-6.237927832777843,106.77224137462895,Sporting Goods Shop
2145,CIPULIR,-6.23789855,106.772561811073,Fontana Hotel Jakarta,-6.2380436530465015,106.77149098462479,Hotel
2146,CIPULIR,-6.23789855,106.772561811073,Lawson,-6.237954317054247,106.76877090301704,Convenience Store
2147,CIPULIR,-6.23789855,106.772561811073,Nasi Goreng Bang Jen,-6.238149181793894,106.77440432653044,Restaurant
2148,CIPULIR,-6.23789855,106.772561811073,Gor seskoal,-6.239898089876562,106.77168551952686,Basketball Court
2149,CIPULIR,-6.23789855,106.772561811073,Driving Range Seskoal,-6.237820918248915,106.7699920420617,Golf Course
2150,KEBAYORAN LAMA SELATAN,-6.25397455,106.777799212702,"Sanderson Coffee.Co, Jl. Bintaro Raya No. 8",-6.253372335987075,106.77650475983782,Coffee Shop
2151,KEBAYORAN LAMA SELATAN,-6.25397455,106.777799212702,RM Padang Garuda,-6.255215801020273,106.78178138505994,Padangnese Restaurant
2152,KEBAYORAN LAMA SELATAN,-6.25397455,106.777799212702,Mie Aceh Bang Jali,-6.253260721567481,106.7736307751299,Noodle House
2153,KEBAYORAN LAMA SELATAN,-6.25397455,106.777799212702,Pizza hut,-6.253183458058839,106.77794112921102,Italian Restaurant
2154,KEBAYORAN LAMA SELATAN,-6.25397455,106.777799212702,Bakmi Irian,-6.253488475502605,106.77599450185278,Noodle House
2155,KEBAYORAN LAMA SELATAN,-6.25397455,106.777799212702,"Solowi, Sate & Bebek",-6.253340793779272,106.7765468221137,Indonesian Restaurant
2156,KEBAYORAN LAMA SELATAN,-6.25397455,106.777799212702,Tanah kusir,-6.2532571519059665,106.77450225028133,Arcade
2157,KEBAYORAN LAMA SELATAN,-6.25397455,106.777799212702,Samsung Service Center,-6.252593540964858,106.78160825219524,Tech Startup
2158,KEBAYORAN LAMA SELATAN,-6.25397455,106.777799212702,SONY Authorized Service Center,-6.254050267910416,106.78173144564221,Electronics Store
2159,KEBAYORAN LAMA SELATAN,-6.25397455,106.777799212702,Glodok Elektronik,-6.254688699213192,106.78177104846118,Hardware Store
2160,KEBAYORAN LAMA SELATAN,-6.25397455,106.777799212702,Kopi Progo,-6.256277483342581,106.77763147382007,Coffee Shop
2161,KEBAYORAN LAMA SELATAN,-6.25397455,106.777799212702,NAV Karaoke,-6.2547892435544155,106.7817157005345,Karaoke Bar
2162,KEBAYORAN LAMA UTARA,-6.2457077,106.778557755079,Dunkin' Donuts,-6.246771241503737,106.78143839583561,Donut Shop
2163,KEBAYORAN LAMA UTARA,-6.2457077,106.778557755079,Wong Hang Tailor,-6.246404799777837,106.78152732423271,Tailor Shop
2164,KEBAYORAN LAMA UTARA,-6.2457077,106.778557755079,Sheraton Grand Jakarta Gandaria City Hotel,-6.245263330328442,106.78303509325406,Hotel
2165,KEBAYORAN LAMA UTARA,-6.2457077,106.778557755079,Celebrity Fitness,-6.244987362366483,106.78282376570617,Gym / Fitness Center
2166,KEBAYORAN LAMA UTARA,-6.2457077,106.778557755079,Anigrè,-6.245472240443027,106.78293946492926,Restaurant
2167,KEBAYORAN LAMA UTARA,-6.2457077,106.778557755079,Seskoal Driving Range,-6.242681912699012,106.7760200739194,Golf Course
2168,KEBAYORAN LAMA UTARA,-6.2457077,106.778557755079,The Joint Studio,-6.246459480076321,106.78161760904675,Music Venue
2169,ULUJAMI,-6.23615045,106.763881426188,McDonald's,-6.237404823480334,106.76554441452026,Fast Food Restaurant
2170,ULUJAMI,-6.23615045,106.763881426188,Pusat Grosir Cipulir,-6.237894612312375,106.76484256707732,Clothing Store
